response,group1,group2
38.74790084890668,c,f
38.22982723234795,a,d
41.391061697914346,b,e
40.26425266874608,c,f
34.84761403264731,a,d
34.76498321276673,b,e
38.15748273080799,c,f
37.828513918115874,a,d
37.54693099153092,b,e
42.21856536778243,c,f
35.194037623233456,a,d
33.770865095156374,b,e
38.54220273077487,c,f
39.49837016630687,a,d
42.84266464553001,b,e
40.30090682425218,c,f
39.547650489306,a,d
39.731093567757576,b,e
42.30533553055712,c,f
46.97553926242166,a,d
41.07497625365749,b,e
34.963344393157634,c,f
37.859495639145685,a,d
42.16720051423483,b,e
46.73728367972532,c,f
44.37250310512339,a,d
36.98619545501118,b,e
44.248690525351684,c,f
41.28587640450118,a,d
43.66095744307367,b,e
46.60227147306595,c,f
42.08303681116276,a,d
41.50229950602902,b,e
43.41489983228474,c,f
40.131237762991454,a,d
37.2877519044827,b,e
37.91054457200104,c,f
38.81883333517957,a,d
29.977046434428917,b,e
39.95732058100143,c,f
44.24070292475686,a,d
33.407199744092956,b,e
36.764329265346824,c,f
42.77901169701258,a,d
44.587115735081824,b,e
35.325540617036765,c,f
35.78772475135156,a,d
45.18124464731911,b,e
39.30879454668725,c,f
42.11200743287861,a,d
40.55114399625238,b,e
43.93377962010466,c,f
41.62018537145602,a,d
42.429851980159675,b,e
39.78487899358364,c,f
38.28566034433654,a,d
38.270656942800535,b,e
38.28551235944005,c,f
40.87305266343097,a,d
36.73125596158417,b,e
38.795676009573654,c,f
45.088179814433644,a,d
35.59779123034137,b,e
44.58449642390058,c,f
42.956267762747146,a,d
41.52310801901008,b,e
37.01568512110411,c,f
42.31997908148936,a,d
43.511456699107384,b,e
36.96895993275696,c,f
44.48698544724185,a,d
35.35417162284509,b,e
45.38027851503414,c,f
47.08485990251663,a,d
40.06664779074051,b,e
42.764124241289,c,f
46.917259234845524,a,d
40.192233205719155,b,e
41.101236941250136,c,f
32.64391980453627,a,d
35.490968339413165,b,e
43.39094823997445,c,f
42.03806404845429,a,d
37.142446315513595,b,e
40.6999418992406,c,f
40.02190488780888,a,d
39.74582835838773,b,e
34.69454965211438,c,f
44.12344585096271,a,d
42.22896056506917,b,e
36.035726119135866,c,f
41.89519267460406,a,d
43.03669887396143,b,e
34.13687400733345,c,f
36.37722964550843,a,d
39.840238209132366,b,e
39.83054824784982,c,f
37.04587459205419,a,d
41.10575568298416,b,e
44.641156913703,c,f
39.25144748896115,a,d
40.4757189780315,b,e
36.41175658964828,c,f
42.08530755427597,a,d
44.27239091171348,b,e
38.83227627797196,c,f
37.86514353611487,a,d
29.503595250447162,b,e
40.477275578951634,c,f
