response,group1,group2
20.279208631623646,a,d
25.9552681811897,b,e
24.79537322148188,c,f
16.77839059737303,a,d
27.803780592711625,b,e
21.090275028155993,c,f
18.955353127824573,a,d
19.31619784077981,b,e
28.193141579468303,c,f
21.486534025449785,a,d
23.055074347240268,b,e
14.963044382802238,c,f
24.78232969878328,a,d
15.174991209229,b,e
14.566575012869098,c,f
20.352153647935143,a,d
19.4025478807932,b,e
19.61840516018889,c,f
18.70124586704277,a,d
19.956488469303945,b,e
23.293310722508437,c,f
17.03916970373487,a,d
15.407312711477388,b,e
13.803539777068675,c,f
20.875474460188148,a,d
20.58545646630901,b,e
18.888673232894405,c,f
28.922105120258493,a,d
20.492475824632233,b,e
25.888343966728215,c,f
17.960158950342063,a,d
19.858303847283146,b,e
20.126359828830395,c,f
24.31486586023722,a,d
15.19351870556756,b,e
21.159597118798633,c,f
16.551972047275235,a,d
16.24568627153922,b,e
18.344460645870228,c,f
21.53615705125659,a,d
20.945828966630696,b,e
23.855870326400073,c,f
17.149120535402087,a,d
24.765557946226007,b,e
24.540475419893372,c,f
21.43615962748433,a,d
18.11163841509502,b,e
17.959638880174804,c,f
14.829322838162987,a,d
16.72757895690183,b,e
23.10557287667156,c,f
17.284878905992535,a,d
19.904970387546047,b,e
14.717663063924947,c,f
27.093527316001364,a,d
18.47155073551249,b,e
24.48933894696768,c,f
20.654098256372453,a,d
20.67625922768916,b,e
17.24069618045463,c,f
22.92187286354659,a,d
22.720966141970788,b,e
15.678228679100826,c,f
26.122329380620723,a,d
30.291989898634746,b,e
11.625279135701248,c,f
17.25456754464864,a,d
13.31590757581486,b,e
15.363762849895338,c,f
22.665654095736816,a,d
21.558247510312118,b,e
25.103389041451827,c,f
16.330616996405187,a,d
22.445055028090177,b,e
15.659972955369305,c,f
19.369785741795322,a,d
19.76909215285684,b,e
23.061761182920726,c,f
