response,group1,group2
69.41707044399335,c,f
72.48350282342186,a,d
71.00830498921401,b,e
69.8247974142163,c,f
69.13327390955314,a,d
69.2799377914307,b,e
67.32721797125168,c,f
62.732898681341275,a,d
70.76924225034115,b,e
70.87807490834429,c,f
63.617894163117775,a,d
75.96473249560054,b,e
73.56481243815638,c,f
69.68440370482493,a,d
66.9166183445843,b,e
70.09619813657967,c,f
78.18003512539727,a,d
60.069609905442476,b,e
73.87592673464036,c,f
71.25348563557269,a,d
68.56062389205256,b,e
67.7381386391882,c,f
73.77544092709505,a,d
80.25193101870859,b,e
69.33317154551524,c,f
69.77462581941663,a,d
73.93799924712621,b,e
74.0596484239086,c,f
70.1888742292552,a,d
66.8592154943034,b,e
71.21176370913204,c,f
67.44356258219658,a,d
66.8836216475569,b,e
72.44945666524433,c,f
68.16506806463566,a,d
68.64691401784404,b,e
70.71194416750848,c,f
73.34570584401321,a,d
68.51831512187333,b,e
62.623772062371245,c,f
69.63618684387303,a,d
67.5806518307311,b,e
63.71302989773366,c,f
70.41903267495253,a,d
72.23259131187255,b,e
66.96132628466144,c,f
70.0177672992109,a,d
71.2223109765957,b,e
71.3833295848208,c,f
69.76490884339857,a,d
68.617060026124,b,e
72.3258113903558,c,f
73.83333271600321,a,d
66.00014871146254,b,e
73.51147238578376,c,f
73.15298602407621,a,d
73.05093956341216,b,e
60.66022121318554,c,f
71.87833128817684,a,d
73.44955710465594,b,e
64.40130153030033,c,f
74.61277009544827,a,d
65.48346474952352,b,e
69.47252607406467,c,f
70.57528775806175,a,d
73.68127189630837,b,e
69.36991698693153,c,f
67.61199847564666,a,d
63.68525441220313,b,e
71.31869556000963,c,f
69.27717380029205,a,d
69.19608532319238,b,e
65.89146872259049,c,f
73.18432736526745,a,d
68.31643720518983,b,e
70.76430805846638,c,f
72.8346289077134,a,d
60.37110337984826,b,e
71.84110511998077,c,f
75.25154341687356,a,d
70.55483780988594,b,e
68.98768342198237,c,f
68.47402188981748,a,d
72.50712713852838,b,e
72.77462726805162,c,f
72.06888313620466,a,d
68.24660536011736,b,e
66.41123912076691,c,f
72.88192151473214,a,d
69.76814228766848,b,e
76.39403983247655,c,f
69.89799573682606,a,d
60.96931373265032,b,e
62.19871043182829,c,f
67.11218487279749,a,d
72.777433732878265,b,e
73.44238943464833,c,f
69.5409263601106,a,d
69.14860847808774,b,e
73.55384311563816,c,f
68.44221741269541,a,d
72.02484951566223,b,e
77.27809654967945,c,f
66.70531613379055,a,d
79.35546589937897,b,e
75.91647140273665,c,f
64.70324102060958,a,d
78.03055258314494,b,e
66.62312729296343,c,f
67.79062479118505,a,d
76.8487287728295,b,e
68.74538569029593,c,f
72.18967966638796,a,d
64.82319812293211,b,e
66.10574738749956,c,f
71.58941866540661,a,d
70.99138841215574,b,e
70.80261639158657,c,f
72.22084262934099,a,d
68.00619135619105,b,e
67.62971761129698,c,f
66.61289136369257,a,d
63.932354799271195,b,e
70.64561759188796,c,f
63.95682149355572,a,d
74.0286883128948,b,e
69.54437728530246,c,f
71.84172532796218,a,d
72.26538285865537,b,e
76.02022491344452,c,f
77.58879792749455,a,d
74.20503699370221,b,e
69.97620009289513,c,f
66.64808294673078,a,d
67.73380985296718,b,e
74.61835486876186,c,f
68.44987416663149,a,d
69.85628251384243,b,e
65.13837688220892,c,f
63.92446792411642,a,d
73.87464765570583,b,e
67.0208140453613,c,f
65.95765236311507,a,d
72.38666337734743,b,e
80.20702325417318,c,f
73.51465823601299,a,d
69.7304005216786,b,e
72.53755508864919,c,f
72.78669175169433,a,d
74.92113838803682,b,e
76.93315840190755,c,f
63.753561716201474,a,d
60.63223077521348,b,e
67.10826266206332,c,f
64.35595332912067,a,d
70.9700987851991,b,e
68.93964206191703,c,f
71.69110746734445,a,d
73.65456059854955,b,e
72.36314316382717,c,f
69.63960912531049,a,d
72.58582952803569,b,e
71.56510197100013,c,f
70.57155504342538,a,d
71.39261690252034,b,e
69.99920139584825,c,f
71.78225842043382,a,d
62.27533514874388,b,e
73.63416467040932,c,f
71.78915371406845,a,d
74.24626915576455,b,e
70.90531724490742,c,f
70.28665660158586,a,d
66.43851169248059,b,e
81.26900660759789,c,f
71.74964772260823,a,d
68.831038588695165,b,e
68.67737938272727,c,f
73.49705826336893,a,d
71.51994718882706,b,e
68.38334758263962,c,f
81.58415967761718,a,d
62.86600022702747,b,e
71.26133886785449,c,f
76.8079151894035,a,d
72.87141522900268,b,e
71.33474188884401,c,f
56.185792971676854,a,d
72.26726450132142,b,e
73.22193208739108,c,f
69.13771561438331,a,d
67.37812521791734,b,e
67.4571045810442,c,f
64.32441727381057,a,d
71.9147492409899,b,e
68.50507812900699,c,f
73.94357732147232,a,d
76.82379271772521,b,e
72.49285550412148,c,f
60.82660334243927,a,d
66.33866045045684,b,e
68.38112072143855,c,f
68.25696721423554,a,d
65.04635634266765,b,e
77.65287720425486,c,f
73.70403622062852,a,d
74.61017261367083,b,e
62.30426873321757,c,f
64.95476605087558,a,d
72.83831996851664,b,e
64.34443289351671,c,f
