response,group1,group2
61.13683239833329,a,d
54.77760533281032,b,e
56.4859534897479,c,f
59.93239858118461,a,d
58.2520384836009,b,e
67.02046654715639,c,f
58.26664690946101,a,d
61.58144150256628,b,e
64.54380919772504,c,f
59.169027828300635,a,d
51.08907174654717,b,e
60.97698200500078,c,f
61.559272683874276,a,d
59.403663159302425,b,e
59.169413846099495,c,f
62.36756008976748,a,d
59.95516496370912,b,e
69.34759892402374,c,f
57.54073524032371,a,d
60.3867534510878,b,e
54.32063092829121,c,f
66.48137295421235,a,d
61.898173386050864,b,e
58.7348822752178,c,f
62.25981543298538,a,d
61.39213907538856,b,e
55.31869641178139,c,f
60.14759034984717,a,d
54.792995935066045,b,e
59.72226383689901,c,f
61.56115889917456,a,d
59.18337519584253,b,e
60.39112952279374,c,f
62.06512519962436,a,d
60.20222053449587,b,e
62.07019112881845,c,f
56.32423812383194,a,d
62.49092457130678,b,e
66.19986221766533,c,f
55.53129434942389,a,d
60.69907366565831,b,e
60.4502427165484,c,f
55.49775869573035,a,d
56.262209489017806,b,e
65.66335871566712,c,f
61.27701337998721,a,d
54.38609637766412,b,e
56.74186623777552,c,f
55.1473016585036,a,d
59.9987004224227,b,e
55.801463442247936,c,f
61.401261501081585,a,d
63.2800518802397,b,e
55.110800580140435,c,f
63.000174981430085,a,d
59.13767007785405,b,e
60.02671282556235,c,f
68.2218338531967,a,d
55.933787223093816,b,e
62.53285430190231,c,f
57.56209260625848,a,d
59.18398874238405,b,e
58.011178309086766,c,f
64.86819701350154,a,d
54.415140313532035,b,e
60.631887581681724,c,f
62.665944259566274,a,d
58.47540429911419,b,e
62.874814820238726,c,f
53.85246882101846,a,d
50.51615069537827,b,e
61.99395406727872,c,f
66.8924569985741,a,d
50.428891711527044,b,e
62.14132245376228,c,f
59.077444624947574,a,d
51.65278829483008,b,e
58.63058555920492,c,f
58.09272629186519,a,d
59.3205237565681,b,e
59.88448542643767,c,f
60.76339688190472,a,d
58.66574150703899,b,e
57.96790324586961,c,f
62.218440775490905,a,d
61.941922445221124,b,e
63.26290344996903,c,f
54.589419022214464,a,d
55.23682705344254,b,e
71.04030062030203,c,f
65.62451634758746,a,d
59.85485035327124,b,e
63.93176156792713,c,f
60.69217100482967,a,d
58.65332498137947,b,e
64.85983633000515,c,f
57.08727672929557,a,d
49.7327111908929,b,e
67.32962809612431,c,f
58.33379593925533,a,d
62.57255777478915,b,e
56.1909782078564,c,f
54.07443373734601,a,d
62.860083752168755,b,e
61.07518325381127,c,f
59.31984678462092,a,d
59.08720980919396,b,e
65.23116592949702,c,f
62.26471283800977,a,d
60.44357084408152,b,e
59.43885623796551,c,f
62.56061883412596,a,d
48.526007106097495,b,e
58.1669319292144,c,f
56.08362069484475,a,d
60.47303532952599,b,e
69.2411846738454,c,f
61.10575433243429,a,d
60.67462589205345,b,e
57.51507067983985,c,f
63.24712952566126,a,d
55.504266797433495,b,e
61.65049569341734,c,f
60.101071453739436,a,d
62.233573036954844,b,e
61.799573589702945,c,f
59.62240780284784,a,d
56.298083562089204,b,e
59.38544349774858,c,f
60.845347248889205,a,d
53.071211358980655,b,e
64.63892331527174,c,f
62.33083343201418,a,d
62.774412952909245,b,e
59.487365175886566,c,f
61.78219974870084,a,d
53.43177138906955,b,e
61.39785180167627,c,f
54.523348726711944,a,d
60.63235093036539,b,e
57.769023052265204,c,f
57.56582283286703,a,d
56.03501638662167,b,e
63.905164946372416,c,f
65.15864823055533,a,d
61.603297826397615,b,e
55.704564562104004,c,f
65.68637100245765,a,d
69.0513952970457,b,e
57.37177710725146,c,f
67.57569534605032,a,d
57.142161971712376,b,e
55.61277429066333,c,f
58.086718125202914,a,d
53.44940105852233,b,e
56.45175995906873,c,f
57.4388606879555,a,d
58.395639058689845,b,e
59.16928091796469,c,f
61.81873173659112,a,d
59.78092811476973,b,e
58.38414036540988,c,f
58.2022657902248,a,d
63.36719959091857,b,e
59.521443005326574,c,f
67.76960455579287,a,d
59.90097685796077,b,e
64.21905760473621,c,f
61.94917476866373,a,d
66.26747405512214,b,e
59.77935307248377,c,f
