response,group1,group2
34.142145172032556,c,f
28.05806765754445,a,d
37.36735137289077,b,e
36.1729404890635,c,f
37.43212737725019,a,d
31.1160172055756,b,e
31.283021855237077,c,f
29.449111871636514,a,d
32.924492856751876,b,e
42.56797462661175,c,f
22.41443912831656,a,d
31.002878462084677,b,e
29.486992470362345,c,f
36.12846867985717,a,d
35.23684217376956,b,e
35.18764113684438,c,f
25.59298699001099,a,d
29.550891941957325,b,e
29.1540913109455,c,f
26.054188522345918,a,d
28.66935212583248,b,e
33.89514527309266,c,f
21.854490458955166,a,d
29.790690071959318,b,e
30.25405977300632,c,f
28.46422876565484,a,d
27.823870730982456,b,e
31.888090919434962,c,f
31.279077036851533,a,d
41.78242636900441,b,e
28.828215577328088,c,f
26.769449578179977,a,d
22.306726107481605,b,e
30.784764925885515,c,f
28.847903095900964,a,d
34.914181731674645,b,e
31.078173238961675,c,f
35.85132259896959,a,d
30.96045046976234,b,e
31.068860914759025,c,f
33.938461969629614,a,d
29.1224612752399,b,e
32.00583090353332,c,f
27.3816782052217,a,d
24.062361554604188,b,e
30.603137085153875,c,f
28.743152764119202,a,d
26.79310594520167,b,e
30.935854822076998,c,f
23.760454570943878,a,d
30.77110630677119,b,e
31.813187246547017,c,f
26.70763065080385,a,d
21.085798882644365,b,e
27.77965158603167,c,f
31.96420732506697,a,d
30.97027385272104,b,e
28.097427650993165,c,f
33.25809221697982,a,d
35.586745806400415,b,e
43.39348326333087,c,f
36.47161975241728,a,d
33.96445472679106,b,e
31.051734482616663,c,f
31.484318202678885,a,d
28.3700898606818,b,e
26.30986209623591,c,f
22.13813488477444,a,d
32.071449625359335,b,e
25.748115640446656,c,f
23.52802840555514,a,d
27.506631284408797,b,e
34.74618334248581,c,f
32.638847219399516,a,d
28.345357632383962,b,e
33.248172035079506,c,f
30.418585562089163,a,d
33.26325759125541,b,e
31.86699813204015,c,f
25.941662210520025,a,d
30.11978945875037,b,e
28.386573849290578,c,f
31.081530961997565,a,d
27.946800522893056,b,e
34.592436288929534,c,f
29.819404459832967,a,d
30.31044285709075,b,e
32.30508102329425,c,f
34.48672494872669,a,d
33.730329938529096,b,e
31.359663589857522,c,f
28.291389761874115,a,d
32.67355079130006,b,e
34.20118304843815,c,f
31.223325978101304,a,d
35.21826587378944,b,e
33.69666630936351,c,f
33.25121535402418,a,d
24.608627545209238,b,e
32.75299165477051,c,f
30.698191366558184,a,d
26.58920365046628,b,e
35.35983068972537,c,f
30.479252361528648,a,d
31.688237872929417,b,e
34.937130066311404,c,f
31.10235878402751,a,d
31.354038881018084,b,e
32.65035063227089,c,f
35.557944161506335,a,d
23.344121607948143,b,e
32.42574148923402,c,f
26.972900426278773,a,d
37.219651236073034,b,e
25.586314633767483,c,f
28.886768198745678,a,d
36.99223912941782,b,e
27.13637427409658,c,f
37.86506690747418,a,d
27.15633334899163,b,e
31.68631988476374,c,f
31.510972028037777,a,d
23.05274444386535,b,e
30.79041657606071,c,f
33.72878647533301,a,d
27.135568026887093,b,e
38.39882493508955,c,f
30.51368250161758,a,d
25.876778617542065,b,e
29.844804856315537,c,f
28.223491905450924,a,d
27.04461927771286,b,e
23.62679865075453,c,f
26.59902882187079,a,d
35.386365268595426,b,e
32.034502163851805,c,f
36.13361798676342,a,d
29.93691497866677,b,e
30.72405580059073,c,f
29.907404321172862,a,d
30.191331480202305,b,e
41.39356376921433,c,f
27.839886657108764,a,d
25.80453639909748,b,e
27.08911782767185,c,f
34.151879678196025,a,d
32.1256374114896,b,e
28.543145877511314,c,f
28.81345264542217,a,d
35.05871480727225,b,e
29.476024584999355,c,f
31.49718760167629,a,d
34.26110233105511,b,e
29.881558208379516,c,f
38.02932443895186,a,d
38.716984804001456,b,e
37.185613450149376,c,f
35.98019689553695,a,d
31.47578921349932,b,e
25.21886717082259,c,f
28.480212171991226,a,d
27.03981991574059,b,e
26.63009830680839,c,f
28.053516793223512,a,d
31.225057287447576,b,e
27.731325024048015,c,f
31.82321971681838,a,d
28.445695213529337,b,e
23.432216629503213,c,f
34.16330622625279,a,d
34.596224729736456,b,e
32.140140593416454,c,f
33.86879551559154,a,d
35.19973331038429,b,e
29.503395538645403,c,f
35.25834710860537,a,d
24.30022040113697,b,e
26.25355454591898,c,f
31.495992754859188,a,d
29.841610357099157,b,e
27.205106167066095,c,f
31.230217517321726,a,d
30.574010720337373,b,e
28.66919610861054,c,f
36.27040273609427,a,d
37.88430407179091,b,e
21.721362251750715,c,f
20.06556484173746,a,d
29.738000804417297,b,e
36.59848836132917,c,f
31.903062040134195,a,d
28.982405120883943,b,e
30.249643901469142,c,f
30.302271651170692,a,d
33.63710627480667,b,e
31.73420230813111,c,f
29.491622881141843,a,d
25.798715741422296,b,e
25.272158036517602,c,f
26.37046003074002,a,d
23.213149888035232,b,e
27.741426158832496,c,f
