response,group1,group2
50.221665008319974,c,f
54.06800089651776,a,d
58.34937418301238,b,e
46.722318998333485,c,f
50.56878263031902,a,d
48.28068192709025,b,e
48.314110160424086,c,f
55.82627031780319,a,d
60.732995038062015,b,e
49.171180795820234,c,f
49.71380200492986,a,d
46.10853117904229,b,e
51.08310954977221,c,f
45.76252162207507,a,d
50.016778245314946,b,e
51.040603065017045,c,f
49.8884776889823,a,d
53.86733777893882,b,e
49.533251337085254,c,f
46.05161790955549,a,d
50.766141110456786,b,e
50.38774128893873,c,f
47.82506569463658,a,d
62.384679802624596,b,e
53.02285871515502,c,f
48.38162064195846,a,d
50.64361917051348,b,e
51.42484013391639,c,f
57.866556016979274,a,d
50.1559924924982,b,e
51.54791150931314,c,f
53.60243062442446,a,d
47.25027979947981,b,e
52.730337742836966,c,f
52.73821113585954,a,d
50.36608498039766,b,e
45.99900617200858,c,f
43.86104047744104,a,d
53.47739306142936,b,e
50.370724702012446,c,f
52.13147670500262,a,d
53.96687395293581,b,e
48.22610945598174,c,f
48.51216381443255,a,d
46.462541858365945,b,e
50.45705247140794,c,f
