response,group1,group2
42.89471461403828,b,e
55.436542824933646,c,f
48.611231844940725,a,d
52.270771342137046,b,e
42.97639726616599,c,f
49.58916703053801,a,d
43.870432614875696,b,e
45.75526997353187,c,f
46.38674373511,a,d
48.39620876409248,b,e
47.92245432674241,c,f
49.50746132302811,a,d
50.25169264451456,b,e
45.18148915315988,c,f
47.12582973646906,a,d
45.409115658102195,b,e
48.58574922648607,c,f
53.368071984245,a,d
51.115214788509434,b,e
59.970415722833906,c,f
46.47472290792117,a,d
52.356329275736115,b,e
51.81539437554134,c,f
55.42264565632057,a,d
42.8091401907718,b,e
50.0225999753618,c,f
57.40513659274781,a,d
47.57796701138987,b,e
51.18058269839477,c,f
54.47886874380237,a,d
52.17553651436461,b,e
38.83720993179879,c,f
