response,group1,group2
25.341296150590928,c,f
32.42349079121974,a,d
35.56001210073566,b,e
32.652665080642436,c,f
33.50646526227478,a,d
26.990599516486935,b,e
35.7843970463866,c,f
38.34325187294162,a,d
27.66349395295785,b,e
27.021336618051443,c,f
28.03911151003958,a,d
33.151156985805684,b,e
33.219700497840364,c,f
32.007430020361,a,d
25.954789834243115,b,e
33.43836963555636,c,f
29.000023007097823,a,d
23.465345668509382,b,e
33.40831367426711,c,f
30.961632695049868,a,d
29.19724825501021,b,e
29.90314301178977,c,f
34.99111719165322,a,d
30.015250393645918,b,e
34.46385475485407,c,f
26.6151974908663,a,d
33.65804590021628,b,e
30.994057866013957,c,f
28.135484587478256,a,d
28.820589576987306,b,e
24.715971762946566,c,f
20.049939706211248,a,d
37.07201514583793,b,e
27.918589191862118,c,f
23.482168699290806,a,d
24.887256082310962,b,e
29.314474301162885,c,f
28.488185602768038,a,d
27.314552793180194,b,e
35.860511599789525,c,f
31.915981622286814,a,d
27.714506806227533,b,e
29.560514663285417,c,f
30.51402856833503,a,d
31.499676664701756,b,e
28.711672605844726,c,f
30.697129454365676,a,d
31.66581699949645,b,e
32.21493305111843,c,f
26.740826635818735,a,d
24.733445862130594,b,e
35.660283890144136,c,f
22.312350045517704,a,d
26.30972109677773,b,e
27.864187291586344,c,f
34.98211186288219,a,d
36.66738600442954,b,e
24.221486391645243,c,f
39.12069455775095,a,d
32.06211027018046,b,e
26.454032468710217,c,f
36.39831686506206,a,d
31.630053218600455,b,e
31.622307742477943,c,f
33.59948350421524,a,d
35.389076298557164,b,e
25.22134322027462,c,f
27.209681747237404,a,d
37.46890262559129,b,e
35.86885682833722,c,f
26.611160625999947,a,d
33.11733982935518,b,e
31.628519115877513,c,f
24.982695243176728,a,d
31.335507724524014,b,e
36.1856360074353,c,f
32.88973488087966,a,d
34.42428122688028,b,e
32.898164505944465,c,f
26.62443250918477,a,d
28.88145114482288,b,e
28.16777457140885,c,f
26.57409953700422,a,d
32.95078052741297,b,e
28.515766632196407,c,f
39.94727071754451,a,d
27.737108974556797,b,e
24.74495344924081,c,f
27.489050991921108,a,d
26.44934887917197,b,e
30.5555341335913,c,f
32.39034696639839,a,d
28.782120305262453,b,e
36.6430942676368,c,f
27.851641444597476,a,d
32.18861964971397,b,e
32.75662785786358,c,f
20.712216599812557,a,d
25.18747709172458,b,e
28.12218452294962,c,f
34.621663573484426,a,d
31.9856695792311,b,e
27.26341722036841,c,f
30.379503890508825,a,d
28.178844818066374,b,e
24.938461801071668,c,f
25.700310528444007,a,d
31.620133549023503,b,e
31.289034454378978,c,f
38.59450146043086,a,d
31.99473626952004,b,e
31.76900781080692,c,f
29.750003609276703,a,d
31.31524072559327,b,e
29.27424452586758,c,f
35.87406013941106,a,d
28.04148995371171,b,e
32.93492021904778,c,f
24.88052616524459,a,d
29.75859172189735,b,e
27.497035214345726,c,f
26.768857694252983,a,d
21.931633941949464,b,e
29.382735760400955,c,f
33.081829668214844,a,d
25.332389719305226,b,e
28.179884364973155,c,f
26.49070985150518,a,d
39.66086628700379,b,e
34.13113318583623,c,f
36.1236235794105,a,d
39.309098785274585,b,e
29.109875764501318,c,f
36.83032403092325,a,d
28.065560156552245,b,e
28.300705626147128,c,f
26.667870383290843,a,d
24.91923009718586,b,e
33.866408572049096,c,f
