response,group1,group2
61.712398548477246,c,f
55.99686161723949,a,d
59.711555242830784,b,e
70.00610698913977,c,f
52.522953610377684,a,d
57.6015724984718,b,e
61.8652489322037,c,f
58.80903814573386,a,d
55.22039871633215,b,e
57.66814476406146,c,f
57.883696138630484,a,d
58.560996872044385,b,e
64.21654633062599,c,f
54.75514325351729,a,d
62.15223457572237,b,e
60.6782940218924,c,f
57.00122890699499,a,d
63.933589272665024,b,e
60.6228723325329,c,f
57.053780495345464,a,d
59.74451736288585,b,e
54.77723129932671,c,f
60.0284068446479,a,d
57.81660151967116,b,e
60.59701215525015,c,f
58.30787425229672,a,d
69.33068346333162,b,e
58.646073329815934,c,f
65.07389580865163,a,d
57.84568230243302,b,e
58.62557755803748,c,f
67.21742601638756,a,d
62.10813739682916,b,e
54.76760485845985,c,f
65.03758286933997,a,d
58.87021492550095,b,e
61.30209169297995,c,f
73.6705584543791,a,d
55.483514534307176,b,e
67.76273832237419,c,f
68.79851539401062,a,d
67.62332162307807,b,e
59.89512078250775,c,f
53.84815878469141,a,d
53.158679133681844,b,e
70.21231329296809,c,f
61.68643024094877,a,d
61.842004264576204,b,e
50.36595478991291,c,f
57.873909347751415,a,d
57.799902171596436,b,e
52.79426967682202,c,f
65.92476065055858,a,d
66.95332868031564,b,e
63.0695303332506,c,f
59.84715446672565,a,d
55.00683137488615,b,e
61.11418776089506,c,f
60.851884568150325,a,d
57.24206183989625,b,e
59.48290452664993,c,f
65.87695674679259,a,d
56.84888365329023,b,e
69.28455108889126,c,f
63.31085728738627,a,d
57.208137631980804,b,e
57.7322988996411,c,f
61.75038028631024,a,d
55.90571494501899,b,e
52.31857981507641,c,f
59.35949286753303,a,d
57.98716320717571,b,e
56.160796486759345,c,f
54.871343407232246,a,d
59.682446667941825,b,e
54.12214940401191,c,f
56.81051533600156,a,d
61.986904712107254,b,e
52.54336219814304,c,f
56.98454466861977,a,d
59.80963296129427,b,e
57.57050409396653,c,f
59.288172905635385,a,d
62.760517954322594,b,e
66.23194462858903,c,f
56.668930056591876,a,d
60.318747856652735,b,e
57.80368832577686,c,f
59.74207229152483,a,d
55.767703129469325,b,e
52.89010028098997,c,f
61.869855198823565,a,d
63.147885847954896,b,e
47.55333023526886,c,f
58.94363835822862,a,d
59.979473135233576,b,e
64.62052683095953,c,f
56.78454157206268,a,d
67.7416100311119,b,e
58.414513019389645,c,f
57.62486809074599,a,d
52.58210983993282,b,e
59.64859064188804,c,f
63.35173071373358,a,d
57.587038093615604,b,e
57.59801378946022,c,f
62.64946698674671,a,d
57.567174982602594,b,e
54.026917313483345,c,f
68.73279023686459,a,d
64.10456989665235,b,e
63.9203979149022,c,f
54.27745152180175,a,d
61.1887853512097,b,e
53.83210215949817,c,f
69.278147115515,a,d
57.03725946761549,b,e
62.12969309006471,c,f
59.30267309483878,a,d
61.50327778893025,b,e
58.9894753669066,c,f
51.54406804083286,a,d
60.45948300458479,b,e
63.96745495472941,c,f
60.60720387480228,a,d
67.8642553900687,b,e
51.678428034897635,c,f
64.24092830877785,a,d
61.86601786585852,b,e
62.54675518043788,c,f
58.03199378128903,a,d
59.59896237867008,b,e
61.927286016600114,c,f
59.15407763857078,a,d
53.043934476986756,b,e
56.17404632409118,c,f
64.13235249746319,a,d
63.48537179499893,b,e
61.470145768906576,c,f
63.483292759779836,a,d
61.87679412183756,b,e
63.509790414419875,c,f
62.63388141477034,a,d
60.23159404895899,b,e
58.397851465904814,c,f
60.79318988594544,a,d
69.40083942518537,b,e
61.73076636649573,c,f
58.806625657711876,a,d
65.6090387158712,b,e
62.03153927838026,c,f
59.9420189023386,a,d
58.089781146355186,b,e
59.968569447822674,c,f
62.08544843900748,a,d
64.18735908344082,b,e
55.90503749268454,c,f
63.22949936427375,a,d
64.02029652455275,b,e
62.08169472562214,c,f
61.20352174569202,a,d
66.8801443636731,b,e
57.91528044548044,c,f
55.00853325804752,a,d
64.80802327065858,b,e
64.56389336068062,c,f
63.92570342237228,a,d
62.868477131688124,b,e
60.14208681768986,c,f
56.91763429057288,a,d
60.012952994532256,b,e
61.93737451954026,c,f
58.709562593492564,a,d
63.45980588928919,b,e
53.71311920815483,c,f
63.36577938328621,a,d
62.97717058712797,b,e
56.869042475609206,c,f
59.155069790145994,a,d
58.49487110407162,b,e
58.6053192385803,c,f
62.95915009012204,a,d
63.50225249180729,b,e
65.51093297943086,c,f
60.1486651985545,a,d
56.68096962142381,b,e
58.78845442481375,c,f
