response,group1,group2
83.90005021309747,a,d
76.76678071170257,b,e
81.49695982121264,c,f
79.60268608849424,a,d
84.12851555384245,b,e
80.2464087580664,c,f
70.5026553132794,a,d
81.65676356322892,b,e
78.11082968177506,c,f
74.78942696716202,a,d
77.97174723469328,b,e
84.61548251329194,c,f
73.28586269457595,a,d
78.72927600770387,b,e
72.57805694120815,c,f
80.61926007221419,a,d
78.80420688867551,b,e
78.87150302621036,c,f
77.80982901680748,a,d
80.26987330847979,b,e
84.31364152598512,c,f
72.49333731612455,a,d
82.12397760961859,b,e
81.74733456276057,c,f
80.90815830129965,a,d
78.77056536197257,b,e
85.89630810943791,c,f
82.03907958123911,a,d
80.80024794271459,b,e
75.72254420330854,c,f
83.14833315536568,a,d
83.23181327545957,b,e
75.18122706460144,c,f
79.59166911686744,a,d
74.00814187696773,b,e
73.1064557261478,c,f
81.42712672982304,a,d
78.21103584034313,b,e
80.96635801087524,c,f
80.4538669622629,a,d
87.82120091478518,b,e
85.25771205266987,c,f
85.24829398990337,a,d
76.82952418500663,b,e
78.58627842802902,c,f
75.64561506879056,a,d
80.56880562891244,b,e
77.43106602348564,c,f
76.95545303757133,a,d
80.69130067943286,b,e
79.90714411725078,c,f
81.42654156285789,a,d
79.99336598094672,b,e
78.59539132554826,c,f
77.98727764673744,a,d
73.07082650637165,b,e
77.09104932653574,c,f
85.56611756326065,a,d
79.45253688076112,b,e
84.5429218048072,c,f
82.64461273703657,a,d
77.67977307938138,b,e
84.92825335258124,c,f
87.26625935094346,a,d
75.96848184296228,b,e
81.1328188231836,c,f
87.50253699768109,a,d
84.08968075302022,b,e
72.80147188485063,c,f
80.3940772287198,a,d
77.99772771925976,b,e
87.09491496796122,c,f
76.25224606944647,a,d
84.77836810718097,b,e
75.80660949937825,c,f
