response,group1,group2
70.92961984966014,c,f
68.71295549767359,a,d
73.09679771964258,b,e
71.07922402906705,c,f
64.3718543163622,a,d
75.67113168303712,b,e
75.73245530243375,c,f
69.00676781992605,a,d
69.26835791000528,b,e
70.62227858972224,c,f
69.1987490180268,a,d
70.43490634957524,b,e
65.64796370402566,c,f
69.2437854965955,a,d
68.21962900341357,b,e
66.07476259684185,c,f
68.91511979473553,a,d
71.58063593300508,b,e
68.01886892499556,c,f
67.15616095649553,a,d
69.1635763919118,b,e
61.87117353472364,c,f
71.88812957087168,a,d
74.98951418259793,b,e
68.1155112658663,c,f
74.07119473439568,a,d
64.43180822738987,b,e
73.49838532586189,c,f
71.60708525964087,a,d
58.673389547932516,b,e
71.12542489566965,c,f
65.83812878473928,a,d
68.66850619263158,b,e
78.75577866518648,c,f
68.0639019778,a,d
67.80056266334287,b,e
65.91624642911769,c,f
69.45437666882599,a,d
73.8094194972961,b,e
64.99698506748678,c,f
65.46254707666266,a,d
61.63429499060009,b,e
72.46967353816531,c,f
64.03444079844606,a,d
67.65806176860144,b,e
71.36578895106469,c,f
67.36963536768778,a,d
64.93694225250528,b,e
68.56349068310332,c,f
70.2965535261046,a,d
66.75561884376076,b,e
71.5958250086876,c,f
75.19338043004704,a,d
71.12560214590256,b,e
72.04419595437984,c,f
71.9534451248217,a,d
72.5233569553634,b,e
69.70943426184648,c,f
69.99060525000844,a,d
69.9241938769514,b,e
69.18342423020415,c,f
68.36595611206755,a,d
72.92207637961116,b,e
67.24090158283282,c,f
71.51333763626131,a,d
66.35531195893306,b,e
73.08056733377578,c,f
71.20252004458233,a,d
68.60531729909015,b,e
66.75503220883309,c,f
72.4617503643522,a,d
65.54011913746794,b,e
72.17437144397672,c,f
66.31484410139274,a,d
61.93497697495092,b,e
73.32961975455969,c,f
72.16417761716541,a,d
67.89928309961321,b,e
69.27032479481701,c,f
72.87012558518714,a,d
75.58398260331026,b,e
77.1421248633351,c,f
75.77654456921759,a,d
73.26217859243809,b,e
72.53139228814082,c,f
75.26662620404863,a,d
69.8001958648867,b,e
76.71875216002195,c,f
70.15022122657668,a,d
66.04334455047736,b,e
72.16505084737291,c,f
64.99772214029599,a,d
70.1844980346815,b,e
68.21098107183599,c,f
71.47759692223424,a,d
69.71048107712704,b,e
66.57073513322254,c,f
68.24457491830296,a,d
65.85380943492392,b,e
71.75458651275831,c,f
63.98446292366784,a,d
77.04994089104315,b,e
61.70969320317542,c,f
74.3254709263613,a,d
70.60427455474546,b,e
72.36820629570244,c,f
74.79232210311581,a,d
68.17333831703708,b,e
72.16509640734851,c,f
69.29775385774163,a,d
69.17426204758259,b,e
70.55859959939906,c,f
69.52678575306595,a,d
66.95733512469467,b,e
74.48433898966915,c,f
70.40254790072636,a,d
59.899093669841314,b,e
69.57518649972262,c,f
67.95375341089179,a,d
69.0280526403921,b,e
68.82109300643852,c,f
72.4381103484582,a,d
71.15193045453591,b,e
67.27963406218866,c,f
71.88828088748427,a,d
64.99900693425131,b,e
67.53335333645666,c,f
64.88283105775618,a,d
69.39087461295294,b,e
70.77612125579479,c,f
66.7714474291094,a,d
76.41602706090097,b,e
62.67731891863036,c,f
67.91620064014552,a,d
65.89101654136778,b,e
67.10327969840061,c,f
69.01743856356141,a,d
71.85835312580187,b,e
74.15752752975227,c,f
69.71436263139428,a,d
66.41457905806057,b,e
76.40042529934996,c,f
68.02212733981527,a,d
67.86123486362466,b,e
70.73297010182803,c,f
68.51585913674309,a,d
69.12645313002443,b,e
69.694003873591,c,f
66.34045452865801,a,d
61.68901811782233,b,e
75.01381261070208,c,f
72.97971121892381,a,d
71.02985709056522,b,e
74.86341164004594,c,f
69.31921964036457,a,d
70.92460913015888,b,e
69.07348331223643,c,f
62.71619283743636,a,d
71.53114987203583,b,e
68.80062348701355,c,f
72.39180213376716,a,d
71.85789324981421,b,e
69.85411098895749,c,f
70.10110226975165,a,d
77.84939404461409,b,e
71.59533493142608,c,f
67.81418716194302,a,d
74.12534198929758,b,e
70.60661479641182,c,f
70.0489979068418,a,d
73.85300983804652,b,e
72.35167934899934,c,f
67.01236564039,a,d
68.38749366283776,b,e
68.4309964458344,c,f
71.99827641465124,a,d
63.95124147794353,b,e
65.84181787250996,c,f
68.46751269673152,a,d
67.0453359253525,b,e
65.64929628436255,c,f
69.22423733012127,a,d
66.77596674811258,b,e
69.34801055502072,c,f
72.78951856181637,a,d
76.35577375545357,b,e
68.03864232409249,c,f
