response,group1,group2
40.85411161794716,a,d
45.35716421479823,b,e
34.78065710291181,c,f
33.832405146128636,a,d
31.41579846068658,b,e
42.127625153639045,c,f
40.53055939829133,a,d
34.78749085501707,b,e
46.83968671107885,c,f
41.19343908158882,a,d
36.34912760491799,b,e
47.86888393742687,c,f
39.03079458519163,a,d
42.00364888946942,b,e
35.640493895213986,c,f
33.894953736402755,a,d
42.72060368700699,b,e
45.50870016063582,c,f
42.88288266714228,a,d
40.93753562893528,b,e
26.985429470655994,c,f
41.696975294203376,a,d
41.145018344941576,b,e
39.34173563919778,c,f
37.03908275483394,a,d
37.979379556182785,b,e
39.094618033835616,c,f
43.61966433177215,a,d
32.5005706772515,b,e
39.837795168301426,c,f
44.07206109448504,a,d
43.87735508782997,b,e
40.92596629801376,c,f
37.407587176100364,a,d
41.71639336431383,b,e
44.580003449662165,c,f
32.13043613395966,a,d
43.831531106582325,b,e
47.26498612599028,c,f
35.71828162785919,a,d
43.42351163764307,b,e
36.93030226439988,c,f
42.25693323965451,a,d
40.8277581242021,b,e
35.75224329682761,c,f
37.60687825408293,a,d
40.788345936672755,b,e
39.21250898715505,c,f
43.277989696422594,a,d
39.733796025759304,b,e
38.488244347430125,c,f
39.42777282342538,a,d
41.480251897495215,b,e
34.498233598954776,c,f
38.56206054430863,a,d
40.02511637071106,b,e
39.18908787400667,c,f
45.80550638039291,a,d
38.81312201710948,b,e
43.6380045223687,c,f
34.623027928502346,a,d
39.456571405940196,b,e
36.36750420340665,c,f
42.38193969567181,a,d
38.309172364551834,b,e
40.6781303033468,c,f
40.05109848963632,a,d
44.45767370162209,b,e
45.47127941694279,c,f
43.19187639159417,a,d
35.216483203468556,b,e
39.821962990068364,c,f
45.6455427436015,a,d
41.615560025564704,b,e
39.73616683455616,c,f
36.64470150035948,a,d
38.13023034453413,b,e
41.26131518889402,c,f
44.39781301401249,a,d
43.475207130302174,b,e
33.91011517179234,c,f
37.41492619840282,a,d
38.813182720018055,b,e
39.10373396832469,c,f
39.935079183026204,a,d
36.51199538256425,b,e
39.560768694728566,c,f
44.99266982563913,a,d
42.10742488867772,b,e
38.26568699411988,c,f
42.55197785361526,a,d
40.742925913867175,b,e
42.103241923084845,c,f
39.67397164027844,a,d
36.66209857995911,b,e
38.97067086994049,c,f
47.64811759083473,a,d
46.20427867823261,b,e
33.74798448495779,c,f
42.91464972013372,a,d
37.69963607570485,b,e
43.10093975825958,c,f
42.264968477315534,a,d
42.72978694738872,b,e
41.705251366587895,c,f
41.18554916223679,a,d
35.286305161355756,b,e
37.96654559987045,c,f
41.65165656684666,a,d
39.82078792457933,b,e
38.302658001825854,c,f
34.34242038036162,a,d
47.02636445833021,b,e
36.59410877910824,c,f
38.9624036445093,a,d
47.26236480023454,b,e
39.135342231479875,c,f
36.22672101684273,a,d
46.13868626175566,b,e
35.505289152380364,c,f
42.639207159580224,a,d
34.80651253695563,b,e
40.70591812525009,c,f
37.15553511610833,a,d
37.050261739185494,b,e
38.05395787652739,c,f
41.732668005422006,a,d
35.60028087540282,b,e
40.65885149777736,c,f
43.86373762572528,a,d
34.69273268466247,b,e
44.04794731943464,c,f
41.41387042543888,a,d
30.14802397102321,b,e
37.623972040302235,c,f
37.99726344498546,a,d
39.78861045069738,b,e
36.89106683701112,c,f
37.024223334148964,a,d
38.80281814982553,b,e
39.214122449600126,c,f
35.25414978754276,a,d
46.26062372562706,b,e
41.50007980857968,c,f
36.795951245752306,a,d
37.218408329772025,b,e
46.85729292709921,c,f
42.919746984386165,a,d
45.66987346301737,b,e
39.68913106582581,c,f
41.156914169707285,a,d
41.388145561047,b,e
42.69691976589743,c,f
43.81160620636983,a,d
40.11038331824935,b,e
42.75924451995544,c,f
35.20226468034606,a,d
45.789294501023775,b,e
43.34935262639369,c,f
40.24294276794543,a,d
41.160659998491184,b,e
38.2814107005148,c,f
39.13520109052966,a,d
40.87486369848513,b,e
36.79855025497757,c,f
36.73895101463208,a,d
35.34484889645598,b,e
39.26589353441081,c,f
49.19890817376443,a,d
40.36301741111173,b,e
37.3828472758141,c,f
